  3012	مزامنة - إستيــــراد بيانات فـــروع محدد                                                                                	SyncMenu                                                                                            	         1	           2	إستيراد, إتصال / إرتباط                                                                                                                                                                                                                                         
  3013	مزامنة - تـــصديـــر قواعد بيانات الفروع                                                                                	SyncMenu                                                                                            	         1	           4	تصدير, إتصال / إرتباط                                                                                                                                                                                                                                           
  1004	تهيئة و إعداد بيانات خيارات ومتغيرات النظام                                                                             	SystemInitial                                                                                       	         1	           0	تعديل                                                                                                                                                                                                                                                           
  4502	تقارير بيانات التسويات                                                                                                  	TswReportMenu                                                                                       	         1	           2	بحث, طباعة                                                                                                                                                                                                                                                      
  4503	تقارير إحصائية لبيانات التسويات                                                                                         	TswReportMenu                                                                                       	         1	           4	بحث, طباعة                                                                                                                                                                                                                                                      
  4201	تعديـل وحذف بيانات تسويات التراكم                                                                                       	UpdateTaswiatMenu                                                                                   	         1	           0	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4202	تعديـل وحذف بيانات تسويات خطأ القراءة                                                                                   	UpdateTaswiatMenu                                                                                   	         1	           2	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4203	تعديـل وحذف بيانات تسويات خطأ نوع النشاط                                                                                	UpdateTaswiatMenu                                                                                   	         1	           4	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4204	تعديل وحذف بيانات تسويات رسوم الإشتراك                                                                                  	UpdateTaswiatMenu                                                                                   	         1	           6	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4205	تعديل وحذف بيانات تسويات عكس التسديد المحلي                                                                             	UpdateTaswiatMenu                                                                                   	         1	           8	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
 -4209	تعديل وحذف بيانات تسويات إلغاء و ضم تسديد الجوال                                                                        	UpdateTaswiatMenu                                                                                   	         0	           9	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4206	تعديـل وحذف بيانات إستمارات تعديل البيانات حسب الرمز                                                                    	UpdateTaswiatMenu                                                                                   	         1	          11	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4207	تعديل وحذف بيانات تسويات ضـم مبلغ مالي                                                                                  	UpdateTaswiatMenu                                                                                   	         1	          13	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  4208	تعديل وحذف بيانات تسويات (الخصم) عكس قيد مالي                                                                           	UpdateTaswiatMenu                                                                                   	         1	          15	تعديل, حذف, بحث, طباعة, تفعيل, توقيف, ترحيل, فك الترحيل                                                                                                                                                                                                         
  1501	تقارير بيانات أحداث و عمليات المستخدمين                                                                                 	UserEventReportMenu                                                                                 	         1	           0	بحث, طباعة                                                                                                                                                                                                                                                      
  3002	معالجة بيانات المستخدمين                                                                                                	UserMenu                                                                                            	         1	           0	إضافة, تعديل, بحث                                                                                                                                                                                                                                               
  3003	تعيين حدود عمل المستخدمين                                                                                               	UserMenu                                                                                            	         1	           2	إضافة, حذف                                                                                                                                                                                                                                                      
